id	chr	start	end	assigned gene	name	distance (bp)	Dl_Tl10b_DmWG_Max	Dl_Tl10b_DmWG_PositionMax	Twist_Tl10b_DmWG_Max	Twist_Tl10b_DmWG_PositionMax	Snail_Tl10b_DmWG_Max	Snail_Tl10b_DmWG_PositionMax	DTS high confidence	TS high confidence	known DV enhancer	confirmed DV enhancer	putative DV enhancer	references	sna site: 0% conservation	sna site: 20% conservation	sna site: 40% conservation	sna site: 60% conservation	sna site: 80% conservation	sna site: 100% conservation	twi site: 0% conservation	twi site: 20% conservation	twi site: 40% conservation	twi site: 60% conservation	twi site: 80% conservation	twi site: 100% conservation	dl site: 0% conservation	dl site: 20% conservation	dl site: 40% conservation	dl site: 60% conservation	dl site: 80% conservation	dl site: 100% conservation
3R_25132592_25135295	3R	25132592	25135295	CG14506	CG14506	9641	3.810839532	25134594	8.472622478	25134594	10.34767025	25132702	1	0	0	0	0		2	2	2	1	0	0	7	7	7	4	0	0	0	0	0	0	0	0
3R_25373440_25374228	3R	25373440	25374228	CG1897	Dr	7881	1.546227418	25374065	6.063400576	25374065	8.585424134	25374065	0	1	0	0	1	"d'Alessio and Frasch, 1996; von Ohlen and Doe, 2000"	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
3R_25866089_25867448	3R	25866089	25867448	CG17957	Sry-alpha	TSS overlap	2.356004251	25867279	3.624399616	25866866	5.660692951	25866452	1	0	0	0	0		3	2	2	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0
3R_26589558_26590308	3R	26589558	26590308	CG1322	zfh1	1340	0.916046759	26590162	4.405379443	26589932	5.591397849	26589932	0	1	0	0	1	"Lai et al., 1991"	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	0	0
3R_26592529_26593072	3R	26592529	26593072	CG1322	zfh1	transcript overlap	2.01487779	26592636	3.538904899	26592916	6.640382318	26592916	1	0	0	0	1	"Lai et al., 1991"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3R_26607274_26608079	3R	26607274	26608079	CG1322	zfh1	transcript overlap	2.392136026	26607661	4.071085495	26607661	6.946236559	26607661	1	0	0	0	1	"Lai et al., 1991"	2	2	1	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0
3R_26675168_26675975	3R	26675168	26675975	CG1378	tll	2062	2.862911796	26675278	3.46685879	26675278	5.112305854	26675558	1	0	0	0	0	"Liawa and Lengyel, 1993"	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1
3R_26681533_26682349	3R	26681533	26682349	CG1378	tll	3496	1.921360255	26681906	4.04803074	26682186	6.284348865	26682186	0	1	0	0	0	"Liawa and Lengyel, 1993"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3R_27564602_27565704	3R	27564602	27565704	CG1873	Ef1alpha100E	transcript overlap	1.55685441	27564992	3.676272815	27564712	5.001194743	27564712	0	1	0	0	0		2	1	1	0	0	0	3	2	1	0	0	0	1	0	0	0	0	0
3R_27817517_27817672	3R	27817517	27817672	CG31000	heph	transcript overlap	1.110520723	27817589	9.066282421	27817589	11.72401434	27817589	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
4_76522_77315	4	76522	77315	CG2125	ci	transcript overlap	9.421891605	77162	4.349663785	77162	5.709677419	77162	1	0	0	0	0		0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0
X_225782_227200	X	225782	227200	CG3796	ac	TSS overlap	1.538788523	226732	4.341018252	226847	6.272401434	226847	0	1	0	0	0		1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
X_266022_266824	X	266022	266824	CG3839	l(1)sc	TSS overlap	5.081827843	266393	9.427473583	266393	15.00358423	266393	1	0	0	0	1	"Romani et al., 1987"	1	0	0	0	0	0	2	1	1	1	1	0	1	0	0	0	0	0
X_385686_386246	X	385686	386246	CG4293	CG4293	transcript overlap	1.150903294	386076	5.886647454	386076	9.310633214	386076	0	1	0	0	0		1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
X_440581_441651	X	440581	441651	CG6172	vnd	6212	5.154091392	440935	10.40057637	440935	10.22341697	440935	1	0	0	1	1	"McDonald et al., 1998; Stathopoulos et al., 2002; Markstein et al., 2004"	4	2	2	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1
X_442754_443577	X	442754	443577	CG6172	vnd	4286	6.407013815	443144	11.10662824	443144	14.16367981	443144	1	0	0	1	1	"McDonald et al., 1998; Stathopoulos et al., 2002; Markstein et al., 2004"	0	0	0	0	0	0	2	1	1	1	1	1	1	1	0	0	0	0
X_448941_450341	X	448941	450341	CG6172	vnd	transcript overlap	24.05526036	449611	33.99807877	449611	42.15531661	449611	1	0	1	0	1	"McDonald et al., 1998; Stathopoulos et al., 2002; Markstein et al., 2004"	2	2	2	2	2	1	2	2	2	2	2	2	5	3	3	3	2	2
X_473913_474715	X	473913	474715	CG13366	CG13366	transcript overlap	2.896918172	474265	3.677233429	474265	5.002389486	474265	1	0	0	0	0		1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
X_619974_620761	X	619974	620761	CG7434	RpL22	transcript overlap	1.912858661	620311	3.709894332	620311	5.597371565	620311	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_766510_767325	X	766510	767325	CG11663	CG11663	15207	2.205100956	766620	5.362151777	766620	5.310633214	766620	1	0	0	0	0		4	3	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0
X_1167018_1167841	X	1167018	1167841	CG14622	DAAM	transcript overlap	1.355119826	1167671	4.586652314	1167396	6.894193548	1167396	0	1	0	0	0		3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
X_1333127_1333994	X	1333127	1333994	CG14791 CG14781	Rab27 CG14781	TSS overlap	2.54248366	1333758	8.101184069	1333478	10.71096774	1333618	1	0	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_1679850_1680621	X	1679850	1680621	CG14799	CG14799	1195	2.389978214	1680451	3.64262648	1680212	5.007741935	1680212	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_1755368_1756347	X	1755368	1756347	CG11579	arm	transcript overlap	2.368191721	1755754	3.973089343	1755754	5.2	1755754	1	0	0	0	0		1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_1865633_1866441	X	1865633	1866441	CG4406	CG4406	134	1.766884532	1865992	3.512378902	1866272	6.816774194	1865992	0	1	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
X_1979539_1980618	X	1979539	1980618	CG3895	ph-d	1659	3.4291939	1979649	7.495156082	1979649	2.876129032	1979649	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
X_1992400_1993772	X	1992400	1993772	CG18412	ph-p	TSS overlap	3.38453159	1993125	5.658772874	1993411	3.738064516	1992577	1	0	0	0	0		3	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0
X_1994632_1995137	X	1994632	1995137	CG18412	ph-p	1931	1.399782135	1994967	4.147470398	1994737	5.458064516	1994737	0	1	0	0	0		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_2125662_2126448	X	2125662	2126448	CG2924	CG2924	transcript overlap	1.303921569	2125765	3.858988159	2126043	5.243870968	2126043	0	1	0	0	0		0	0	0	0	0	0	2	1	1	1	1	1	1	0	0	0	0	0
X_2196112_2196656	X	2196112	2196656	CG2845	phl	TSS overlap	2.354030501	2196348	3.889128095	2196348	5.561290323	2196348	1	0	0	0	0		2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_2244314_2244871	X	2244314	2244871	CG14045	CG14045	494	1.708061002	2244422	3.691065662	2244701	5.11483871	2244701	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_2264124_2265274	X	2264124	2265274	CG12496	CG12496	1781	6.942265795	2264344	7.433799785	2265104	10.58709677	2265104	1	0	0	0	0		2	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
X_2540540_2541083	X	2540540	2541083	CG2647	per	653	2.64379085	2540923	3.658772874	2540923	5.48	2540650	1	0	0	0	0		3	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
X_2585216_2586509	X	2585216	2586509	CG2711	dwg	1360	1.611111111	2585842	3.003229279	2585842	7.397419355	2585842	0	1	0	0	0		5	4	1	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0
X_2589522_2590356	X	2589522	2590356	CG2712	CG2712	transcript overlap	1.612200436	2589910	3.460710441	2589910	5.603870968	2589910	0	1	0	0	0		2	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
X_2992423_2992958	X	2992423	2992958	CG3936	N	transcript overlap	2.108932462	2992508	4.083961249	2992508	5.864516129	2992508	1	0	0	0	0		1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0
X_2995280_2996295	X	2995280	2996295	CG3936	N	transcript overlap	2.005446623	2996115	3.631862217	2996115	5.166451613	2996115	1	0	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
X_3008126_3009129	X	3008126	3009129	CG3936	N	transcript overlap	1.635076253	3008737	5.696447793	3008479	6.539354839	3008479	0	1	0	0	0		2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
X_3012003_3012747	X	3012003	3012747	CG3936	N	transcript overlap	2.311546841	3012393	8.172228202	3012393	10.90580645	3012393	1	0	0	0	0		10	8	6	6	4	3	7	7	6	3	1	0	0	0	0	0	0	0
X_3159777_3160027	X	3159777	3160027	CG32498	dnc	transcript overlap	1.776688453	3159858	4.996770721	3159858	6.607741935	3159858	0	1	0	0	0		1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
X_3204519_3205563	X	3204519	3205563	CG10798	dm	23776	4.452069717	3205150	6.179763186	3205150	7.369032258	3205150	1	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
X_3414651_3414999	X	3414651	3414999	CG32792	CG32792	9560	1.751633987	3414842	3.810548977	3414842	6.823225806	3414842	0	1	0	0	0		3	2	1	1	1	0	3	2	2	2	2	0	0	0	0	0	0	0
X_3682980_3683529	X	3682980	3683529	CG2904	ec	transcript overlap	2.84204793	3683359	14.7050592	3683359	18.83870968	3683359	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X_3686848_3687966	X	3686848	3687966	CG2904	ec	transcript overlap	6.223311547	3686958	15.76533907	3686958	18.29677419	3686958	1	0	0	0	0		1	0	0	0	0	0	1	0	0	0	0	0	4	2	2	0	0	0
X_3690307_3693013	X	3690307	3693013	CG2904	ec	transcript overlap	3.030501089	3690954	12.03552207	3690954	12.03354839	3690954	1	0	0	0	0		2	2	1	0	0	0	5	2	0	0	0	0	3	2	0	0	0	0
X_3764183_3764463	X	3764183	3764463	CG15240	CG15240	7171	2.87254902	3764293	4.467168999	3764293	6.815483871	3764293	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X_4056093_4056899	X	4056093	4056899	CG3665	Fas2	4766	2.654684096	4056449	7.613562971	4056449	10.07483871	4056449	1	0	0	0	0		1	1	1	1	0	0	2	0	0	0	0	0	5	1	0	0	0	0
X_4784787_4786285	X	4784787	4786285	CG6899	Ptp4E	transcript overlap	1.761437908	4785139	4.01722282	4785416	5.07483871	4785691	0	1	0	0	0		5	2	0	0	0	0	7	5	0	0	0	0	3	0	0	0	0	0
X_4878200_4878725	X	4878200	4878725	CG6824	ovo	14809	2.159041394	4878590	36.58449946	4878590	41.16258065	4878590	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_4891672_4893745	X	4891672	4893745	CG6824	ovo	TSS overlap	2.88671024	4892315	16.23573735	4892315	18.19225806	4892315	1	0	0	0	0		8	8	5	0	0	0	6	4	4	1	0	0	2	0	0	0	0	0
X_4894342_4894910	X	4894342	4894910	CG6824	ovo	transcript overlap	0.887799564	4894451	4.688912809	4894731	5.574193548	4894731	0	1	0	0	0		4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_5725256_5726009	X	5725256	5726009	CG16721	CG16721	transcript overlap	1.076252723	5725576	3.809472551	5725855	5.651612903	5725855	0	1	0	0	0		2	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
X_6386417_6386697	X	6386417	6386697	CG3950	CG3950	transcript overlap	1.394335512	6386527	6.79547901	6386527	6.513548387	6386527	0	1	0	0	0		1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
X_6649406_6649980	X	6649406	6649980	CG4532	pod1	transcript overlap	1.183006536	6649511	5.457481163	6649790	6.958709677	6649790	0	1	0	0	0		1	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
X_6667484_6668837	X	6667484	6668837	CG4547	CG4547	TSS overlap	2.417211329	6668154	7.033369214	6668154	10.02709677	6668154	1	0	0	0	0		3	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X_6722976_6723765	X	6722976	6723765	CG33692 CG33691	CG33692 CG33691	transcript overlap	3.296296296	6723596	3.65123789	6723596	5.602580645	6723596	1	0	0	0	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_6833639_6834398	X	6833639	6834398	CG14430	CG14430	1913	3.371459695	6833990	5.069967707	6833990	2.580645161	6833990	1	0	0	0	0		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X_6842383_6843419	X	6842383	6843419	CG2977	inx7	transcript overlap	2.479302832	6843280	7.664155005	6842755	9.503225806	6842755	1	0	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_6881874_6882971	X	6881874	6882971	CG14427	CG14427	2873	8.139433551	6882263	9.864370291	6882263	14.40129032	6882263	1	0	0	0	0		6	5	2	1	0	0	4	4	3	2	0	0	0	0	0	0	0	0
X_6884332_6887229	X	6884332	6887229	CG14427	CG14427	TSS overlap	2.928104575	6886109	4.777179763	6885659	5.482580645	6885821	1	0	0	0	0		4	2	2	2	1	0	3	1	0	0	0	0	2	1	1	1	0	0
X_6941115_6941878	X	6941115	6941878	CG18350 CG14425	Sxl CG14425	transcript overlap	2.674291939	6941493	4.434876211	6941493	5.356129032	6941493	1	0	0	0	0		1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
X_7014211_7015554	X	7014211	7015554	CR32730	CR32730	19125	2.367102397	7014600	12.29817008	7014600	12.55612903	7014600	1	0	0	0	0		2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
X_7141851_7142904	X	7141851	7142904	CG9653	brk	5311	8.096949891	7142559	17.15931109	7142559	22.45677419	7142559	1	0	1	0	1	"Jazwinska et al., 1999; Markstein et al., 2004"	2	2	2	1	0	0	3	3	2	2	0	0	4	3	3	3	0	0
X_7165446_7167592	X	7165446	7167592	CG1643	Atg5	transcript overlap	17.59912854	7165832	45.19375673	7166112	55.50064516	7166112	1	0	0	0	0		3	0	0	0	0	0	3	0	0	0	0	0	6	3	2	0	0	0
X_7736394_7738064	X	7736394	7738064	CG17256	Nek2	TSS overlap	9.555555556	7737113	4.721205597	7737113	5.952258065	7737391	1	0	0	0	0		3	2	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0
X_7782758_7783591	X	7782758	7783591	CG1530	CG1530	transcript overlap	1.401960784	7782868	4.375672766	7783148	6.223225806	7783148	0	1	0	0	0		0	0	0	0	0	0	3	3	1	1	1	0	1	0	0	0	0	0
X_8056279_8056561	X	8056279	8056561	CG32717	sdt	transcript overlap	2.910675381	8056391	5.864370291	8056391	5.28516129	8056391	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	1	0
X_8059091_8062037	X	8059091	8062037	CG32717	sdt	transcript overlap	2.122004357	8061368	7.165769645	8059506	10.53290323	8059506	1	0	0	0	0		2	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0
X_8065013_8066065	X	8065013	8066065	CG32717	sdt	transcript overlap	1.868191721	8065671	5.381054898	8065671	6.358709677	8065671	0	1	0	0	0		4	3	1	0	0	0	4	4	3	2	0	0	1	0	0	0	0	0
X_8378680_8379400	X	8378680	8379400	CG1634	Nrg	transcript overlap	2.10130719	8379237	3.940796555	8379237	5.521290323	8379237	1	0	0	0	0		2	1	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0
X_8406705_8407526	X	8406705	8407526	CG11265	CG11265	transcript overlap	2.15577342	8407094	5.6598493	8407094	6.089032258	8407094	1	0	0	0	0		2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
X_8498803_8500756	X	8498803	8500756	CG12154	oc	2917	1.956427015	8499791	5.803013994	8500045	7.172903226	8500045	0	1	0	0	0	"Gao and Finkelstein, 1998"	0	0	0	0	0	0	2	1	0	0	0	0	4	2	0	0	0	0
X_8559488_8560188	X	8559488	8560188	CG2004 CG1785	CG2004 CG1785	TSS overlap	5.630718954	8559869	3.827771798	8559869	5.232258065	8559731	1	0	0	0	0		1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
X_8675990_8677030	X	8675990	8677030	CG32710	CG32710	11532	2.190631808	8676366	4.128094726	8676366	5.065806452	8676366	1	0	0	0	0		1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
X_8770080_8770616	X	8770080	8770616	CG10966	rdgA	TSS overlap	1.82788671	8770240	2.938643703	8770240	5.618064516	8770240	0	1	0	0	0		1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0
X_8886781_8888133	X	8886781	8888133	CG10962	CG10962	transcript overlap	2.60130719	8887712	23.73519914	8887712	34.33806452	8887712	1	0	0	0	0		4	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
X_8972551_8973390	X	8972551	8973390	CG12664	ld14	transcript overlap	1.749455338	8972940	5.010764263	8972940	6.732903226	8972940	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
X_8974223_8975336	X	8974223	8975336	CG12664	ld14	transcript overlap	4.969498911	8974868	10.8729817	8974868	10.71096774	8974868	1	0	0	0	0		0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0
X_9037656_9038765	X	9037656	9038765	CG12056	CG12056	TSS overlap	1.45751634	9037921	3.37459634	9037921	5.892903226	9038060	0	1	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
X_9340779_9342864	X	9340779	9342864	CG15316	CG15316	transcript overlap	1.617647059	9342734	7.696447793	9342468	8.731612903	9342468	0	1	0	0	0		3	2	1	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0
X_9519705_9520817	X	9519705	9520817	CG15319	nej	transcript overlap	1.786492375	9520095	8.520990312	9520309	9.547096774	9520309	0	1	0	0	0		3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
X_9933054_9933768	X	9933054	9933768	CG12094	CG12094	transcript overlap	2.053376906	9933629	4.839612487	9933429	6.260645161	9933429	1	0	0	0	0		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_10338981_10339618	X	10338981	10339618	CG33175	spri	transcript overlap	3.011982571	10339161	4.411194833	10339021	5.830967742	10339021	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
X_10647062_10647595	X	10647062	10647595	CG1691	Imp	transcript overlap	2.117647059	10647156	7.96555436	10647435	10.3883871	10647435	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_11167469_11168367	X	11167469	11168367	CG1641	sisA	TSS overlap	2.934640523	11168208	6.613562971	11168208	7.421935484	11167928	1	0	0	0	0		2	1	1	0	0	0	2	1	0	0	0	0	2	1	0	0	0	0
X_11184289_11185299	X	11184289	11185299	CG11759	Kap3	TSS overlap	12.06971678	11184909	6.275565124	11184909	9.494193548	11184909	1	0	0	0	0		3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
X_11532767_11533729	X	11532767	11533729	CG1830	PhKgamma	TSS overlap	2.58360302	11532807	5.479690522	11533233	8.684137931	11533233	1	0	0	0	0		1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_11677785_11679988	X	11677785	11679988	CG15740	CG15740	transcript overlap	1.870550162	11678420	78.2205029	11678420	75.55034483	11678420	0	1	0	0	0		17	11	4	1	0	0	9	7	2	0	0	0	0	0	0	0	0	0
X_11686248_11686556	X	11686248	11686556	CG1967	CG1967	TSS overlap	3.228694714	11686358	2.777562863	11686358	5.231724138	11686358	1	0	0	0	0		1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_12040181_12041502	X	12040181	12041502	CG12720	CG12720	10473	2.243797195	12040254	4.926499033	12040534	6.449655172	12041337	1	0	0	0	0		0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0
X_12488043_12488909	X	12488043	12488909	CG2028	CkIalpha	transcript overlap	1.989212513	12488146	5.456479691	12488447	8.783448276	12488447	0	1	0	0	0		0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
X_12497277_12498687	X	12497277	12498687	CG4070	Tis11	transcript overlap	8.323624595	12498239	4.13926499	12498239	5.148965517	12498239	1	0	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
X_12500143_12500661	X	12500143	12500661	CG4070	Tis11	transcript overlap	2.45631068	12500278	5.424564797	12500278	3.242758621	12500278	1	0	0	0	0		2	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
X_12501444_12501691	X	12501444	12501691	CG4070	Tis11	transcript overlap	2.247033441	12501542	3.66827853	12501542	6.700689655	12501542	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_12568992_12570297	X	12568992	12570297	CG4013	Smr	transcript overlap	2.126213592	12569363	5.800773694	12569851	8.52137931	12569851	1	0	0	0	0		5	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
X_12759829_12760450	X	12759829	12760450	CR32646	CR32646	12022	1.696871629	12760143	3.684719536	12760143	6.154482759	12760143	0	1	0	0	0		3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_13061251_13062333	X	13061251	13062333	CG1771	mew	transcript overlap	1.915857605	13061681	5.344294004	13061681	8.910344828	13061681	0	1	0	0	0		1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
X_13063707_13064520	X	13063707	13064520	CG1771	mew	transcript overlap	1.694714132	13064072	8.138297872	13064072	14.60551724	13064072	0	1	0	0	0		2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
X_13067818_13068566	X	13067818	13068566	CG1771	mew	transcript overlap	2.199568501	13068123	5.656673114	13068123	8.608275862	13068123	1	0	0	0	0		2	1	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0
X_13264342_13264732	X	13264342	13264732	CG32635	CG32635	15111	2.489751888	13264562	6.525145068	13264562	9.849655172	13264562	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_13272418_13273226	X	13272418	13273226	CG32635	CG32635	6617	2.364617044	13272776	5.791102515	13272776	8.402758621	13272776	1	0	0	0	0		4	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0
X_13382427_13382692	X	13382427	13382692	CG15757	CG15757	4847	2.059331176	13382522	4.664410058	13382522	6.913103448	13382522	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_13513751_13514689	X	13513751	13514689	CG12177	CG12177	TSS overlap	4.11218986	13514251	10.2040619	13514251	11.00827586	13514251	1	0	1	0	1	"Levine lab, unpublished"	0	0	0	0	0	0	3	2	0	0	0	0	2	0	0	0	0	0
X_13828478_13829840	X	13828478	13829840	CG18319	ben	451	1.637540453	13829074	5.254352031	13828752	10.82758621	13828752	0	1	0	0	0		1	0	0	0	0	0	7	4	1	0	0	0	1	0	0	0	0	0
X_14508419_14508699	X	14508419	14508699	CG5321	CG5321	4842	1.820927724	14508529	3.164410058	14508529	5.111724138	14508529	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
X_15428017_15428519	X	15428017	15428519	CG9220	CG9220	3152	3.415318231	15428127	4.115087041	15428349	6.223448276	15428127	1	0	0	0	0		3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_15458274_15459269	X	15458274	15459269	CG9224	sog	transcript overlap	4.885652643	15458875	9.323984526	15458875	14.02896552	15458875	1	0	1	0	1	"Francois et al., 1994; Markstein et al., 2004"	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	1	1	1
X_15480295_15481751	X	15480295	15481751	CG8117	CG8117	2067	8.235167206	15480699	16.40618956	15480699	18.33931034	15480699	1	0	0	0	0		1	0	0	0	0	0	2	2	1	1	0	0	5	4	3	1	1	0
X_15494396_15494956	X	15494396	15494956	CG8119	CG8119	1566	1.828478964	15494506	2.575435203	15494506	5.87862069	15494506	0	1	0	0	0		3	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
X_15513720_15514792	X	15513720	15514792	CG12708	CG12708	4282	2.464940669	15514101	4.112185687	15514101	5.911724138	15514101	1	0	0	0	0		3	2	0	0	0	0	4	2	0	0	0	0	4	0	0	0	0	0
X_16037296_16038090	X	16037296	16038090	CG9908	disco	12581	1.948220065	16037645	3.877176015	16037406	5.408275862	16037406	0	1	0	0	0		2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_16070229_16070527	X	16070229	16070527	CR32914	snRNA:U5:14B	17527	1.201725998	16070357	2.366537718	16070357	5.776551724	16070357	0	1	0	0	0		1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
X_16075614_16076434	X	16075614	16076434	CR32914	snRNA:U5:14B	11620	2.269687163	16076001	3.534816248	16076001	6.933793103	16076001	1	0	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
X_16097611_16098169	X	16097611	16098169	CG12507	CG12507	2232	1.343042071	16097999	3.098646035	16097719	5.126896552	16097719	0	1	0	0	0		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
X_16255401_16256479	X	16255401	16256479	CG9968	Anxb11	TSS overlap	1.747572816	16256304	3.332688588	16256175	5.548965517	16256047	0	1	0	0	0		2	0	0	0	0	0	3	2	2	2	0	0	0	0	0	0	0	0
X_16608363_16609400	X	16608363	16609400	CG9623	if	transcript overlap	4.705501618	16609230	6.977756286	16609230	6.804137931	16609230	1	0	0	0	0		1	1	1	1	0	0	3	2	2	1	0	0	2	0	0	0	0	0
X_16627393_16627867	X	16627393	16627867	CG4768	CG4768	transcript overlap	2.955771305	16627499	6.584139265	16627499	12.91448276	16627499	1	0	0	0	0		1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_16777998_16778694	X	16777998	16778694	CG13001	CG13001	1199	0.933117584	16778248	3.749516441	16778248	5.692413793	16778248	0	1	0	0	0		2	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
X_16925096_16925564	X	16925096	16925564	CG16700	CG16700	227	1.434735707	16925206	3.462282398	16925206	5.136551724	16925206	0	1	0	0	0		1	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
